date,temp,humidity,pressure,pm25,pm10
2023-07-10 10:38:09,99,23,997,2,2
2023-07-10 10:38:14,99,23,997,2,2
2023-07-10 10:38:19,99,23,997,2,2
2023-07-10 10:38:24,99,23,997,2,2
2023-07-10 10:38:30,99,23,997,2,2
2023-07-10 10:38:35,99,23,997,2,2
2023-07-10 10:38:40,99,23,997,2,2
2023-07-10 10:38:45,99,23,997,2,2
2023-07-10 10:38:50,99,23,997,2,2
2023-07-10 10:38:55,99,23,997,2,2
2023-07-10 10:39:00,99,23,997,2,2
2023-07-10 10:39:05,99,23,997,2,2
2023-07-10 10:39:10,99,23,997,2,2
2023-07-10 10:39:16,99,23,997,2,2
2023-07-10 10:39:21,99,23,997,2,2
2023-07-10 10:39:26,99,23,997,2,2
2023-07-10 10:39:31,99,23,997,2,2
2023-07-10 10:39:36,99,23,997,2,2
2023-07-10 10:39:41,99,23,997,2,2
2023-07-10 10:39:46,99,23,997,2,2
2023-07-10 10:39:51,99,23,997,2,2
2023-07-10 10:39:57,99,23,997,2,2
2023-07-10 10:40:02,99,23,997,2,2
2023-07-10 10:40:07,99,23,997,2,2
2023-07-10 10:40:12,99,23,997,2,2
2023-07-10 10:40:17,99,23,997,2,2
2023-07-10 10:40:22,99,23,997,2,2
2023-07-10 10:40:27,99,23,997,2,2
2023-07-10 10:40:32,99,23,997,2,2
2023-07-10 10:40:37,99,23,997,1,1
2023-07-10 10:40:43,99,23,997,1,1
2023-07-10 10:40:48,99,23,997,1,1
2023-07-10 10:40:53,99,23,997,1,1
2023-07-10 10:40:58,99,23,997,1,1
2023-07-10 10:41:03,99,23,997,1,1
2023-07-10 10:41:08,99,23,997,1,1
2023-07-10 10:41:13,99,23,997,1,1
2023-07-10 10:41:18,99,23,997,1,1
2023-07-10 10:41:24,99,23,997,0,0
2023-07-10 10:41:29,99,23,997,0,0
2023-07-10 10:41:34,99,23,997,0,0
2023-07-10 10:41:39,99,23,997,1,1
2023-07-10 10:41:44,99,23,997,2,2
2023-07-10 10:41:49,99,23,997,2,2
2023-07-10 10:41:54,99,23,997,1,1
2023-07-10 10:41:59,99,23,997,1,1
2023-07-10 10:42:04,99,23,997,1,1
2023-07-10 10:42:09,99,23,997,1,1
2023-07-10 10:42:15,99,23,997,1,1
2023-07-10 10:42:20,99,23,997,1,1
2023-07-10 10:42:25,99,23,997,1,1
2023-07-10 10:42:30,99,23,997,1,1
2023-07-10 10:42:35,99,23,997,1,1
2023-07-10 10:42:40,99,23,997,1,1
2023-07-10 10:42:46,99,23,997,1,1
2023-07-10 10:42:51,99,23,997,1,1
2023-07-10 10:42:56,99,23,997,1,1
2023-07-10 10:43:01,99,23,997,1,1
2023-07-10 10:43:06,99,23,997,1,1
2023-07-10 10:43:11,99,23,997,1,1
2023-07-10 10:43:16,99,23,997,1,1
2023-07-10 10:43:21,99,23,997,1,1
2023-07-10 10:43:27,99,23,997,1,1
2023-07-10 10:43:32,99,23,997,1,1
2023-07-10 10:43:37,99,23,997,1,1
2023-07-10 10:43:42,99,23,997,1,1
2023-07-10 10:43:47,99,23,997,1,1
2023-07-10 10:43:52,99,23,997,1,1
2023-07-10 10:43:57,99,23,997,1,1
2023-07-10 10:44:02,100,23,997,1,1
2023-07-10 10:44:07,100,23,997,1,1
2023-07-10 10:44:13,100,23,997,1,1
2023-07-10 10:44:18,100,23,997,1,1
2023-07-10 10:44:23,100,23,997,1,1
2023-07-10 10:44:28,100,23,997,1,1
2023-07-10 10:44:33,100,23,997,1,1
2023-07-10 10:44:38,100,23,997,1,1
2023-07-10 10:44:43,100,23,997,1,1
2023-07-10 10:44:49,100,23,997,1,1
2023-07-10 10:44:54,100,23,997,1,1
2023-07-10 10:44:59,100,23,997,1,1
2023-07-10 10:45:04,100,23,997,1,1
2023-07-10 10:45:09,99,23,997,1,1
2023-07-10 10:45:14,99,23,997,1,1
2023-07-10 10:45:19,99,23,997,1,1
2023-07-10 10:45:24,99,23,997,1,1
2023-07-10 10:45:30,99,23,997,1,1
2023-07-10 10:45:35,99,23,997,1,1
2023-07-10 10:45:40,99,23,997,1,1
2023-07-10 10:45:45,99,23,997,1,1
2023-07-10 10:45:50,99,23,997,1,1
2023-07-10 10:45:55,99,23,997,1,1
2023-07-10 10:46:00,99,23,997,1,1
2023-07-10 10:46:05,99,23,997,1,1
2023-07-10 10:46:10,99,23,997,1,1
2023-07-10 10:46:15,99,23,997,1,1
2023-07-10 10:46:21,99,23,997,1,1
2023-07-10 10:46:26,99,23,997,1,1
2023-07-10 10:46:31,99,23,997,2,2
2023-07-10 10:46:36,99,23,997,2,2
2023-07-10 10:46:41,99,23,997,2,2
2023-07-10 10:46:46,99,23,997,2,2
2023-07-10 10:46:51,99,23,997,2,2
2023-07-10 10:46:57,99,23,997,2,2
2023-07-10 10:47:02,99,23,997,2,2
2023-07-10 10:47:07,99,23,997,2,2
2023-07-10 10:47:12,99,23,997,2,2
2023-07-10 10:47:17,99,23,997,1,1
2023-07-10 10:47:22,99,23,997,1,1
2023-07-10 10:47:27,99,23,997,1,1
2023-07-10 10:47:32,99,23,997,1,1
2023-07-10 10:47:37,99,23,997,2,2
2023-07-10 10:47:42,99,23,997,2,2
2023-07-10 10:47:48,99,23,997,1,1
2023-07-10 10:47:53,99,23,997,1,1
2023-07-10 10:47:58,99,23,997,1,1
2023-07-10 10:48:03,99,23,997,1,1
2023-07-10 10:48:08,99,23,997,1,1
2023-07-10 10:48:13,99,23,997,1,1
2023-07-10 10:48:18,99,23,997,1,1
2023-07-10 10:48:23,99,23,997,1,1
2023-07-10 10:48:29,99,23,997,0,0
2023-07-10 10:48:34,99,23,997,1,1
2023-07-10 10:48:39,100,23,997,1,1
2023-07-10 10:48:44,99,23,997,1,1
2023-07-10 10:48:49,99,23,997,2,2
2023-07-10 10:48:54,99,23,997,2,2
2023-07-10 10:48:59,99,23,997,2,2
2023-07-10 10:49:04,99,23,997,2,2
2023-07-10 10:49:09,99,23,997,2,2
2023-07-10 10:49:14,99,23,997,2,2
2023-07-10 10:49:20,99,23,997,2,2
2023-07-10 10:49:25,99,23,997,1,1
2023-07-10 10:49:30,99,23,997,1,1
2023-07-10 10:49:35,99,23,997,1,1
2023-07-10 10:49:40,99,23,997,2,2
2023-07-10 10:49:45,99,23,997,2,2
2023-07-10 10:49:50,99,23,997,2,2
2023-07-10 10:49:56,99,23,997,2,2
2023-07-10 10:50:01,99,23,997,1,1
2023-07-10 10:50:06,99,23,997,1,1
2023-07-10 10:50:11,99,23,997,1,1
2023-07-10 10:50:16,99,23,997,2,2
2023-07-10 10:50:21,99,23,997,2,2
2023-07-10 10:50:26,99,23,997,2,2
2023-07-10 10:50:32,99,23,997,2,2
2023-07-10 10:50:37,99,23,997,2,2
2023-07-10 10:50:42,100,23,997,2,2
2023-07-10 10:50:47,99,23,997,2,2
2023-07-10 10:50:52,100,23,997,2,2
2023-07-10 10:50:57,99,23,997,2,2
2023-07-10 10:51:02,100,23,997,2,2
2023-07-10 10:51:07,100,23,997,2,2
2023-07-10 10:51:12,100,23,997,2,2
2023-07-10 10:51:17,100,23,997,2,2
2023-07-10 10:51:23,100,23,997,2,2
2023-07-10 10:51:28,100,23,997,2,2
2023-07-10 10:51:33,100,23,997,2,2
2023-07-10 10:51:38,100,23,997,2,2
2023-07-10 10:51:43,100,23,997,2,2
2023-07-10 10:51:48,100,22,997,2,2
2023-07-10 10:51:53,100,23,997,2,2
2023-07-10 10:51:58,100,23,997,2,2
2023-07-10 10:52:03,100,23,997,2,2
2023-07-10 10:52:08,100,23,997,2,2
2023-07-10 10:52:14,100,23,997,2,2
2023-07-10 10:52:19,100,23,997,2,2
2023-07-10 10:52:24,100,23,997,2,2
2023-07-10 10:52:29,100,23,997,2,2
2023-07-10 10:52:34,100,23,997,2,2
2023-07-10 10:52:39,99,23,997,2,2
2023-07-10 10:52:44,99,23,997,2,2
2023-07-10 10:52:49,100,23,997,2,2
2023-07-10 10:52:55,99,23,997,2,2
2023-07-10 10:53:00,100,23,997,2,2
2023-07-10 10:53:05,100,23,997,2,2
2023-07-10 10:53:10,100,23,997,2,2
2023-07-10 10:53:15,100,23,997,2,2
2023-07-10 10:53:20,99,23,997,2,2
2023-07-10 10:53:25,99,23,997,2,2
2023-07-10 10:53:31,99,23,997,2,2
2023-07-10 10:53:36,99,23,997,2,2
2023-07-10 10:53:41,99,23,997,2,2
2023-07-10 10:53:46,99,23,997,2,2
2023-07-10 10:53:51,99,23,997,2,2
2023-07-10 10:53:56,99,23,997,2,2
2023-07-10 10:54:01,99,23,997,2,2
2023-07-10 10:54:06,99,23,997,2,2
2023-07-10 10:54:11,99,23,997,3,3
2023-07-10 10:54:16,99,23,997,3,3
2023-07-10 10:54:22,99,23,997,3,3
2023-07-10 10:54:27,99,23,997,3,3
2023-07-10 10:54:32,99,23,997,3,3
2023-07-10 10:54:37,100,23,997,3,3
2023-07-10 10:54:42,100,23,997,2,2
2023-07-10 10:54:47,100,23,997,2,2
2023-07-10 10:54:52,100,23,997,2,2
2023-07-10 10:54:57,100,23,997,2,2
2023-07-10 10:55:02,100,23,997,2,2
2023-07-10 10:55:08,100,23,997,2,2
2023-07-10 10:55:13,100,23,997,2,2
2023-07-10 10:55:18,100,23,997,2,2
2023-07-10 10:55:23,100,23,997,2,2
2023-07-10 10:55:28,100,23,997,2,2
2023-07-10 10:55:33,100,23,997,2,2
2023-07-10 10:55:38,100,23,997,2,2
2023-07-10 10:55:43,100,23,997,2,2
2023-07-10 10:55:49,100,23,997,2,2
2023-07-10 10:55:54,100,23,997,2,2
2023-07-10 10:55:59,100,23,997,2,2
2023-07-10 10:56:04,100,23,997,2,2
2023-07-10 10:56:09,100,23,997,2,2
2023-07-10 10:56:14,100,23,997,2,2
2023-07-10 10:56:19,100,23,997,2,2
2023-07-10 10:56:24,100,23,997,2,2
2023-07-10 10:56:30,100,23,997,2,2
2023-07-10 10:56:35,100,23,997,2,2
2023-07-10 10:56:40,100,23,997,2,2
2023-07-10 10:56:45,100,23,997,1,1
2023-07-10 10:56:50,100,23,997,1,1
2023-07-10 10:56:55,100,23,997,1,1
2023-07-10 10:57:00,100,23,997,1,1
2023-07-10 10:57:05,100,23,997,1,1
2023-07-10 10:57:10,100,23,997,1,1
2023-07-10 10:57:16,100,23,997,2,2
2023-07-10 10:57:21,100,23,997,2,2
2023-07-10 10:57:26,100,23,997,2,2
2023-07-10 10:57:31,100,23,997,1,1
2023-07-10 10:57:36,100,23,997,1,1
2023-07-10 10:57:41,100,23,997,1,1
2023-07-10 10:57:46,100,23,997,1,1
2023-07-10 10:57:51,100,23,997,1,1
2023-07-10 10:57:57,100,23,997,1,1
2023-07-10 10:58:02,100,23,997,1,1
2023-07-10 10:58:07,100,23,997,1,1
2023-07-10 10:58:12,100,23,997,1,1
2023-07-10 10:58:17,100,22,997,1,1
2023-07-10 10:58:22,100,22,997,1,1
2023-07-10 10:58:27,100,22,997,1,1
2023-07-10 10:58:32,100,22,997,1,1
2023-07-10 10:58:37,100,22,997,1,1
2023-07-10 10:58:42,100,22,997,1,1
2023-07-10 10:58:48,100,22,997,2,2
2023-07-10 10:58:53,100,23,997,2,2
2023-07-10 10:58:58,100,23,997,2,2
2023-07-10 10:59:03,100,22,997,1,1
2023-07-10 10:59:08,100,22,997,1,1
2023-07-10 10:59:13,100,22,997,1,1
2023-07-10 10:59:18,100,23,997,1,1
2023-07-10 10:59:23,100,23,997,1,1
2023-07-10 10:59:29,100,23,997,1,1
2023-07-10 10:59:34,100,23,997,2,2
2023-07-10 10:59:39,100,23,997,2,2
2023-07-10 10:59:44,100,23,997,2,2
2023-07-10 10:59:49,100,23,997,1,1
2023-07-10 10:59:55,100,23,997,1,1
2023-07-10 11:00:00,100,23,997,1,1
2023-07-10 11:00:05,100,23,997,2,2
2023-07-10 11:00:10,100,23,997,2,2
2023-07-10 11:00:16,99,23,997,2,2
2023-07-10 11:00:21,100,23,997,2,2
2023-07-10 11:00:26,100,23,997,2,2
2023-07-10 11:00:31,100,23,997,2,2
2023-07-10 11:00:36,100,22,997,2,2
2023-07-10 11:00:41,100,22,997,2,2
2023-07-10 11:00:46,100,22,997,2,2
2023-07-10 11:00:52,100,22,997,2,2
2023-07-10 11:00:57,100,22,997,2,2
2023-07-10 11:01:02,100,22,997,2,2
2023-07-10 11:01:07,100,22,997,2,2
2023-07-10 11:01:12,100,22,997,2,2
2023-07-10 11:01:17,100,22,997,2,2
2023-07-10 11:01:22,101,22,997,2,2
2023-07-10 11:01:27,101,22,997,2,2
2023-07-10 11:01:32,101,22,997,2,2
2023-07-10 11:01:37,101,22,997,2,2
2023-07-10 11:01:43,101,22,997,2,2
2023-07-10 11:01:48,101,22,997,2,2
2023-07-10 11:01:53,101,22,997,2,2
2023-07-10 11:01:58,101,22,997,2,2
2023-07-10 11:02:03,101,22,997,2,2
2023-07-10 11:02:08,101,22,997,2,2
2023-07-10 11:02:13,101,21,997,2,2
2023-07-10 11:02:18,101,21,997,2,2
2023-07-10 11:02:23,101,21,997,1,1
2023-07-10 11:02:29,101,21,997,1,1
2023-07-10 11:02:34,101,21,997,1,1
2023-07-10 11:02:39,101,21,997,2,2
2023-07-10 11:02:44,101,21,997,2,2
2023-07-10 11:02:49,101,21,997,2,2
2023-07-10 11:02:54,101,21,997,2,2
2023-07-10 11:02:59,101,21,997,2,2
2023-07-10 11:03:04,101,21,997,2,2
2023-07-10 11:03:09,101,21,997,2,2
2023-07-10 11:03:15,101,21,997,2,2
2023-07-10 11:03:20,101,21,997,2,2
2023-07-10 11:03:25,101,21,997,2,2
2023-07-10 11:03:30,101,21,997,2,2
2023-07-10 11:03:35,101,21,997,2,2
2023-07-10 11:03:40,101,21,997,2,2
2023-07-10 11:03:45,101,21,997,2,2
2023-07-10 11:03:51,101,21,997,2,2
2023-07-10 11:03:56,101,21,997,2,2
2023-07-10 11:04:01,101,21,997,2,2
2023-07-10 11:04:06,101,21,997,2,2
2023-07-10 11:04:11,101,21,997,1,1
2023-07-10 11:04:16,101,21,997,1,1
2023-07-10 11:04:21,101,21,997,1,1
2023-07-10 11:04:27,101,21,997,1,1
2023-07-10 11:04:32,101,20,997,1,1
2023-07-10 11:04:37,101,21,997,1,1
2023-07-10 11:04:42,101,21,997,1,1
2023-07-10 11:04:47,101,21,997,1,1
2023-07-10 11:04:52,101,20,997,1,1
2023-07-10 11:04:57,101,20,997,1,1
2023-07-10 11:05:02,101,20,997,1,1
2023-07-10 11:05:07,101,20,997,1,1
2023-07-10 11:05:13,101,20,997,1,1
2023-07-10 11:05:18,101,20,997,1,1
2023-07-10 11:05:23,101,20,997,1,1
2023-07-10 11:05:28,101,20,997,1,1
2023-07-10 11:05:33,101,20,997,1,1
2023-07-10 11:05:38,101,20,997,1,1
2023-07-10 11:05:43,101,20,997,1,1
2023-07-10 11:05:49,101,20,997,1,1
2023-07-10 11:05:54,101,20,997,1,1
2023-07-10 11:05:59,101,20,997,1,1
2023-07-10 11:06:04,101,20,997,1,1
2023-07-10 11:06:09,101,20,997,1,1
2023-07-10 11:06:14,101,20,997,1,1
2023-07-10 11:06:19,101,20,997,1,1
2023-07-10 11:06:25,101,20,997,1,1
2023-07-10 11:06:30,101,20,997,1,1
2023-07-10 11:06:35,101,20,997,1,1
2023-07-10 11:06:40,101,21,997,1,1
2023-07-10 11:06:45,101,20,997,1,1
2023-07-10 11:06:50,101,20,997,1,1
2023-07-10 11:06:55,101,20,997,1,1
2023-07-10 11:07:00,101,20,997,1,1
2023-07-10 11:07:05,101,21,997,1,1
2023-07-10 11:07:11,101,21,997,1,1
2023-07-10 11:07:16,101,21,997,1,1
2023-07-10 11:07:21,101,21,997,1,1
2023-07-10 11:07:26,101,21,997,1,1
2023-07-10 11:07:31,101,21,997,1,1
2023-07-10 11:07:36,101,21,997,1,1
2023-07-10 11:07:42,101,21,997,1,1
2023-07-10 11:07:47,101,21,997,1,1
2023-07-10 11:07:52,101,21,997,1,1
2023-07-10 11:07:57,101,21,997,1,1
2023-07-10 11:08:02,101,21,997,1,1
2023-07-10 11:08:07,101,21,997,1,1
2023-07-10 11:08:12,101,21,997,1,1
2023-07-10 11:08:17,101,21,997,1,1
2023-07-10 11:08:22,101,21,997,1,1
2023-07-10 11:08:28,101,21,997,1,1
2023-07-10 11:08:33,101,21,997,1,1
2023-07-10 11:08:38,101,21,997,1,1
2023-07-10 11:08:43,101,21,997,1,1
2023-07-10 11:08:48,101,21,997,1,1
2023-07-10 11:08:53,101,21,997,1,1
2023-07-10 11:08:58,101,21,997,1,1
2023-07-10 11:09:03,101,21,997,1,1
2023-07-10 11:09:08,101,21,997,2,2
2023-07-10 11:09:14,101,21,997,2,2
2023-07-10 11:09:19,101,21,997,2,2
2023-07-10 11:09:24,101,21,997,2,2
2023-07-10 11:09:29,101,21,997,2,2
2023-07-10 11:09:34,101,21,997,2,2
2023-07-10 11:09:39,101,21,997,2,2
2023-07-10 11:09:44,101,21,997,2,2
2023-07-10 11:09:50,101,21,997,2,2
2023-07-10 11:09:55,101,21,997,2,2
2023-07-10 11:10:00,101,21,997,2,2
2023-07-10 11:10:05,101,21,997,2,2
2023-07-10 11:10:10,101,21,997,2,2
2023-07-10 11:10:15,101,21,997,2,2
2023-07-10 11:10:20,101,21,997,2,2
2023-07-10 11:10:26,101,21,997,2,2
2023-07-10 11:10:31,101,21,997,2,2
2023-07-10 11:10:36,101,21,997,2,2
2023-07-10 11:10:41,101,21,997,2,2
2023-07-10 11:10:46,101,21,997,2,2
2023-07-10 11:10:51,101,21,997,2,2
2023-07-10 11:10:56,101,21,997,2,2
2023-07-10 11:11:01,101,21,997,2,2
2023-07-10 11:11:06,101,21,997,2,2
2023-07-10 11:11:12,101,21,997,2,2
2023-07-10 11:11:17,101,21,997,2,2
2023-07-10 11:11:22,101,22,997,2,2
2023-07-10 11:11:27,101,22,997,2,2
2023-07-10 11:11:32,101,22,997,2,2
2023-07-10 11:11:37,101,22,997,1,1
2023-07-10 11:11:42,101,22,997,1,1
2023-07-10 11:11:47,101,22,997,1,1
2023-07-10 11:11:53,101,22,997,2,2
2023-07-10 11:11:58,101,22,997,2,2
2023-07-10 11:12:03,101,22,997,2,2
2023-07-10 11:12:08,101,22,997,1,1
2023-07-10 11:12:13,101,22,997,1,1
2023-07-10 11:12:18,101,22,997,1,1
2023-07-10 11:12:23,101,22,997,1,1
2023-07-10 11:12:28,101,22,997,1,1
2023-07-10 11:12:34,101,22,997,1,1
2023-07-10 11:12:39,101,22,997,1,1
2023-07-10 11:12:44,101,22,997,1,1
2023-07-10 11:12:49,101,22,997,1,1
2023-07-10 11:12:54,101,22,997,1,1
2023-07-10 11:12:59,101,22,997,1,1
2023-07-10 11:13:04,101,22,997,1,1
2023-07-10 11:13:09,101,22,997,1,2
2023-07-10 11:13:14,101,22,997,1,2
2023-07-10 11:13:20,101,22,997,1,2
2023-07-10 11:13:25,101,22,997,1,2
2023-07-10 11:13:30,101,22,997,1,2
2023-07-10 11:13:35,101,22,997,1,2
2023-07-10 11:13:40,101,22,997,1,1
2023-07-10 11:13:45,101,22,997,1,1
2023-07-10 11:13:50,101,22,997,1,1
2023-07-10 11:13:56,101,22,997,1,1
2023-07-10 11:14:01,101,22,997,1,1
2023-07-10 11:14:06,101,22,997,1,1
2023-07-10 11:14:11,101,22,997,1,1
2023-07-10 11:14:16,101,22,997,1,1
2023-07-10 11:14:21,101,22,997,1,1
2023-07-10 11:14:26,101,22,997,1,1
2023-07-10 11:14:32,101,22,997,1,1
2023-07-10 11:14:37,101,22,997,1,1
2023-07-10 11:14:42,101,22,997,0,0
2023-07-10 11:14:47,101,22,997,0,0
2023-07-10 11:14:52,101,22,997,0,0
2023-07-10 11:14:57,101,22,997,0,0
2023-07-10 11:15:02,101,22,997,1,1
2023-07-10 11:15:07,101,22,997,1,1
2023-07-10 11:15:12,101,22,997,1,1
2023-07-10 11:15:18,101,22,997,1,1
2023-07-10 11:15:23,101,22,997,1,1
2023-07-10 11:15:28,101,22,997,1,1
2023-07-10 11:15:33,100,22,997,1,1
2023-07-10 11:15:38,100,22,997,0,0
2023-07-10 11:15:43,100,22,997,0,0
2023-07-10 11:15:48,100,22,997,0,0
2023-07-10 11:15:54,100,22,997,0,0
2023-07-10 11:15:59,100,22,997,0,0
2023-07-10 11:16:04,100,22,997,0,0
2023-07-10 11:16:09,100,22,997,0,0
2023-07-10 11:16:14,100,22,997,1,1
2023-07-10 11:16:19,100,22,997,1,1
2023-07-10 11:16:24,100,22,997,1,1
2023-07-10 11:16:30,100,22,997,0,0
2023-07-10 11:16:35,100,22,997,0,0
2023-07-10 11:16:40,100,22,997,0,0
2023-07-10 11:16:45,100,22,997,0,0
2023-07-10 11:16:50,100,22,997,0,0
2023-07-10 11:16:55,100,22,997,0,0
2023-07-10 11:17:00,100,22,997,0,0
2023-07-10 11:17:05,100,22,997,0,0
2023-07-10 11:17:10,100,22,997,0,0
2023-07-10 11:17:16,100,22,997,0,0
2023-07-10 11:17:21,100,22,997,0,0
2023-07-10 11:17:26,100,22,997,0,0
2023-07-10 11:17:31,100,22,997,0,0
2023-07-10 11:17:36,100,23,997,0,0
2023-07-10 11:17:41,100,23,997,1,1
2023-07-10 11:17:46,100,23,997,1,1
2023-07-10 11:17:52,100,23,997,1,1
2023-07-10 11:17:57,100,23,997,1,1
2023-07-10 11:18:02,100,23,997,2,2
2023-07-10 11:18:07,100,23,997,2,2
2023-07-10 11:18:12,100,23,997,2,2
2023-07-10 11:18:17,99,23,997,2,2
2023-07-10 11:18:22,99,23,997,2,2
2023-07-10 11:18:27,99,23,997,2,2
2023-07-10 11:18:32,99,23,997,2,2
2023-07-10 11:18:38,99,23,997,2,2
2023-07-10 11:18:43,99,23,997,2,2
2023-07-10 11:18:48,99,23,997,2,2
2023-07-10 11:18:53,99,23,997,2,2
2023-07-10 11:18:58,99,23,997,2,2
2023-07-10 11:19:03,99,23,997,2,2
2023-07-10 11:19:08,99,23,997,2,2
2023-07-10 11:19:13,99,23,997,2,2
2023-07-10 11:19:19,99,23,997,2,2
2023-07-10 11:19:24,99,23,997,2,2
2023-07-10 11:19:29,99,23,997,2,2
2023-07-10 11:19:34,100,23,997,2,2
2023-07-10 11:19:39,100,23,997,2,2
2023-07-10 11:19:44,99,23,997,2,2
2023-07-10 11:19:49,99,23,997,3,3
2023-07-10 11:19:54,99,23,997,3,3
2023-07-10 11:20:00,99,23,997,3,3
2023-07-10 11:20:05,99,23,997,3,3
2023-07-10 11:20:10,99,23,997,3,3
2023-07-10 11:20:15,99,23,997,3,3
2023-07-10 11:20:20,99,23,997,2,2
2023-07-10 11:20:25,99,23,997,2,2
2023-07-10 11:20:31,99,23,997,2,2
2023-07-10 11:20:36,99,23,997,2,2
2023-07-10 11:20:41,100,23,997,2,2
2023-07-10 11:20:46,100,23,997,2,2
2023-07-10 11:20:51,99,23,997,2,2
2023-07-10 11:20:56,100,23,997,2,2
2023-07-10 11:21:01,99,23,997,2,2
2023-07-10 11:21:06,99,23,997,2,2
2023-07-10 11:21:12,99,23,997,2,2
2023-07-10 11:21:17,99,23,997,2,2
2023-07-10 11:21:22,99,23,997,2,2
2023-07-10 11:21:27,99,23,997,2,2
2023-07-10 11:21:32,99,23,997,2,2
2023-07-10 11:21:37,99,23,997,2,2
2023-07-10 11:21:42,99,23,997,2,2
2023-07-10 11:21:47,99,23,997,2,2
2023-07-10 11:21:52,99,23,997,2,2
2023-07-10 11:21:58,99,23,997,2,2
2023-07-10 11:22:03,99,23,997,2,2
2023-07-10 11:22:08,99,23,997,2,2
2023-07-10 11:22:13,99,23,997,2,2
2023-07-10 11:22:18,99,23,997,2,2
2023-07-10 11:22:23,99,23,997,2,2
2023-07-10 11:22:28,99,23,997,2,2
2023-07-10 11:22:34,99,23,997,2,2
2023-07-10 11:22:39,99,23,997,1,1
2023-07-10 11:22:44,99,23,997,1,1
2023-07-10 11:22:49,99,23,997,1,1
2023-07-10 11:22:54,99,24,997,2,2
2023-07-10 11:22:59,99,24,997,2,2
2023-07-10 11:23:04,99,24,997,2,2
2023-07-10 11:23:09,99,23,997,2,2
2023-07-10 11:23:14,99,24,997,2,2
2023-07-10 11:23:20,99,24,997,2,2
2023-07-10 11:23:25,99,24,997,2,2
2023-07-10 11:23:30,99,24,997,2,2
2023-07-10 11:23:35,99,24,997,2,2
2023-07-10 11:23:40,99,24,997,2,2
2023-07-10 11:23:45,99,23,997,2,2
2023-07-10 11:23:50,99,23,997,2,2
2023-07-10 11:23:56,99,23,997,2,2
2023-07-10 11:24:01,99,23,997,2,2
2023-07-10 11:24:06,99,23,997,2,2
2023-07-10 11:24:11,99,23,997,2,2
2023-07-10 11:24:16,99,23,997,2,2
2023-07-10 11:24:21,99,23,997,2,2
2023-07-10 11:24:27,99,23,997,1,1
2023-07-10 11:24:32,99,23,997,1,1
2023-07-10 11:24:37,99,23,997,1,1
2023-07-10 11:24:42,99,23,997,1,1
2023-07-10 11:24:47,99,23,997,1,1
2023-07-10 11:24:52,99,23,997,1,1
2023-07-10 11:24:57,99,23,997,1,1
2023-07-10 11:25:03,99,23,997,1,1
2023-07-10 11:25:08,99,23,997,1,1
2023-07-10 11:25:13,99,23,997,1,1
2023-07-10 11:25:18,99,23,997,1,1
2023-07-10 11:25:23,99,23,997,1,1
2023-07-10 11:25:28,99,23,997,1,1
2023-07-10 11:25:33,99,23,997,1,1
2023-07-10 11:25:39,99,23,997,1,1
2023-07-10 11:25:44,99,23,997,1,1
2023-07-10 11:25:49,99,23,997,1,1
2023-07-10 11:25:54,99,23,997,1,1
2023-07-10 11:25:59,99,23,997,0,0
2023-07-10 11:26:04,99,23,997,0,0
2023-07-10 11:26:09,99,23,997,0,0
2023-07-10 11:26:14,99,23,997,0,0
2023-07-10 11:26:20,99,23,997,0,0
2023-07-10 11:26:25,99,23,997,0,0
2023-07-10 11:26:30,99,23,997,0,0
2023-07-10 11:26:35,99,23,997,0,0
2023-07-10 11:26:40,99,23,997,0,0
2023-07-10 11:26:45,99,23,997,0,0
2023-07-10 11:26:50,99,23,997,0,0
2023-07-10 11:26:56,99,23,997,0,0
2023-07-10 11:27:01,99,23,997,0,0
2023-07-10 11:27:06,99,23,997,0,0
2023-07-10 11:27:11,99,23,997,0,0
2023-07-10 11:27:16,99,23,997,1,1
2023-07-10 11:27:21,99,23,997,1,1
2023-07-10 11:27:26,99,23,997,1,1
2023-07-10 11:27:32,99,23,997,1,1
2023-07-10 11:27:37,99,23,997,1,1
2023-07-10 11:27:42,99,23,997,1,1
2023-07-10 11:27:47,100,23,997,1,1
2023-07-10 11:27:52,99,23,997,1,1
2023-07-10 11:27:57,100,23,997,1,1
2023-07-10 11:28:02,99,23,997,1,1
2023-07-10 11:28:07,100,23,997,1,1
2023-07-10 11:28:13,100,23,997,1,1
2023-07-10 11:28:18,100,23,997,1,1
2023-07-10 11:28:23,100,23,997,1,1
2023-07-10 11:28:28,100,23,997,1,1
2023-07-10 11:28:33,100,23,997,1,1
2023-07-10 11:28:38,100,23,997,1,1
2023-07-10 11:28:43,100,23,997,1,1
2023-07-10 11:28:48,100,23,997,1,1
2023-07-10 11:28:54,100,23,997,1,1
2023-07-10 11:28:59,100,23,997,1,1
2023-07-10 11:29:04,100,23,997,2,2
2023-07-10 11:29:09,100,23,997,2,2
2023-07-10 11:29:14,100,23,997,2,2
2023-07-10 11:29:19,100,23,997,2,2
2023-07-10 11:29:25,99,23,997,2,2
2023-07-10 11:29:30,99,23,997,2,2
2023-07-10 11:29:35,99,23,997,2,2
2023-07-10 11:29:40,99,23,997,2,2
2023-07-10 11:29:45,99,23,997,2,2
2023-07-10 11:29:50,99,23,997,0,0
2023-07-10 11:29:55,99,23,997,0,0
